emp_id,status,turnover,location,level,date_of_joining,date_of_birth,last_working_date,gender,department,mgr_id,cutoff_date,generation,emp_age
E4656,Active,0,Florida,Analyst,18/05/2011,01/08/1984,NA,Male,Customer Operations,E1887,31/12/2014,Millennials,30.4
E4594,Active,0,Florida,Analyst,09/05/2012,16/06/1985,NA,Male,Customer Operations,E3938,31/12/2014,Millennials,29.6
E4502,Active,0,Florida,Analyst,09/05/2012,01/03/1985,NA,Male,Customer Operations,E7471,31/12/2014,Millennials,29.9
E4474,Active,0,Chicago,Analyst,27/01/2010,22/09/1984,NA,Male,Customer Operations,E5892,31/12/2014,Millennials,30.3
E3796,Inactive,1,Chicago,Specialist,11/06/2008,14/12/1984,26/12/2014,Male,Customer Operations,E7636,31/12/2014,Millennials,30.1
E4267,Active,0,Chicago,Analyst,29/06/2011,23/05/1985,NA,Male,Customer Operations,E3993,31/12/2014,Millennials,29.6
E4236,Active,0,New York,Analyst,27/08/2009,23/04/1985,NA,Female,Customer Operations,E3575,31/12/2014,Millennials,29.7
E4147,Active,0,Florida,Analyst,06/07/2012,07/06/1985,NA,Male,Customer Operations,E1228,31/12/2014,Millennials,29.6
E3143,Active,0,Florida,Analyst,14/10/2009,03/10/1984,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,30.3
E3953,Active,0,Chicago,Analyst,01/02/2012,15/02/1985,NA,Female,Customer Operations,E1854,31/12/2014,Millennials,29.9
E3876,Inactive,1,Chicago,Analyst,02/12/2009,13/07/1984,19/09/2014,Male,Customer Operations,E12473,31/12/2014,Millennials,30.2
E3746,Active,0,Florida,Analyst,17/11/2010,08/09/1984,NA,Female,Customer Operations,E5654,31/12/2014,Millennials,30.3
E3656,Inactive,1,Chicago,Analyst,26/10/2011,31/03/1984,08/07/2014,Male,Customer Operations,E6634,31/12/2014,Millennials,30.3
E3412,Active,0,New York,Analyst,29/01/2010,28/04/1985,NA,Female,Customer Operations,E12620,31/12/2014,Millennials,29.7
E3311,Active,0,Florida,Analyst,07/11/2009,03/12/1984,NA,Male,Customer Operations,E5654,31/12/2014,Millennials,30.1
E3348,Active,0,New York,Analyst,25/11/2009,07/05/1985,NA,Male,Customer Operations,E4051,31/12/2014,Millennials,29.7
E447,Inactive,1,Chicago,Manager,01/12/2004,20/12/1983,22/09/2014,Male,Customer Operations,E10984,31/12/2014,Millennials,31
E5011,Inactive,1,Chicago,Manager,04/09/2013,18/06/1983,05/06/2014,Male,Customer Operations,E6634,31/12/2014,Millennials,31
E12494,Active,0,New York,Manager,11/12/2009,30/04/1984,NA,Male,Customer Operations,E623,31/12/2014,Millennials,31
E1260,Active,0,Florida,Manager,29/03/2012,10/02/1984,NA,Female,Customer Operations,E13942,31/12/2014,Millennials,31
E1588,Active,0,New York,Manager,05/02/2006,27/07/1983,NA,Male,Customer Operations,E13982,31/12/2014,Millennials,31
E8708,Active,0,Florida,Manager,02/03/2012,27/05/1984,NA,Male,Customer Operations,E14131,31/12/2014,Millennials,31
E1774,Active,0,Florida,Manager,06/07/2011,21/07/1983,NA,Female,Customer Operations,E14188,31/12/2014,Millennials,31
E212,Active,0,New York,Assistant Manager,10/07/2013,22/02/1984,NA,Male,Customer Operations,E191,31/12/2014,Millennials,31
E12855,Active,0,Florida,Assistant Manager,25/07/2012,09/01/1984,NA,Male,Customer Operations,E88,31/12/2014,Millennials,31
E8931,Active,0,Florida,Assistant Manager,02/07/2008,23/12/1983,NA,Male,Customer Operations,E1524,31/12/2014,Millennials,31
E1629,Active,0,Florida,Assistant Manager,16/01/2013,11/01/1984,NA,Female,Customer Operations,E8847,31/12/2014,Millennials,31
E6444,Active,0,Florida,Assistant Manager,07/06/2006,12/04/1984,NA,Male,Customer Operations,E14007,31/12/2014,Millennials,31
E6315,Active,0,New York,Assistant Manager,06/06/2013,28/11/1983,NA,Male,Customer Operations,E8571,31/12/2014,Millennials,31
E3982,Active,0,Chicago,Assistant Manager,28/10/2009,22/11/1983,NA,Female,Customer Operations,E3120,31/12/2014,Millennials,31
E8886,Active,0,Florida,Assistant Manager,23/10/2009,19/01/1984,NA,Female,Customer Operations,E3249,31/12/2014,Millennials,31
E5406,Active,0,New York,Assistant Manager,06/06/2012,11/11/1983,NA,Male,Customer Operations,E4896,31/12/2014,Millennials,31
E13751,Active,0,Florida,Specialist,11/01/2006,04/05/1984,NA,Male,Customer Operations,E6187,31/12/2014,Millennials,30.7
E80,Active,0,Chicago,Specialist,06/04/2011,13/06/1984,NA,Male,Customer Operations,E10905,31/12/2014,Millennials,30.6
E12611,Inactive,1,Chicago,Analyst,01/05/2009,15/04/1984,06/12/2014,Male,Customer Operations,E1614,31/12/2014,Millennials,30.7
E201,Inactive,1,Chicago,Specialist,18/07/2007,09/09/1983,06/07/2014,Female,Customer Operations,E8723,31/12/2014,Millennials,30.8
E12564,Active,0,Florida,Specialist,18/01/2012,16/01/1984,NA,Male,Customer Operations,E14036,31/12/2014,Millennials,31
E11867,Inactive,1,Florida,Specialist,24/08/2011,08/01/1983,04/03/2014,Male,Customer Operations,E13928,31/12/2014,Millennials,31.2
E10717,Active,0,Florida,Specialist,15/02/2006,28/11/1983,NA,Male,Customer Operations,E4096,31/12/2014,Millennials,31.1
E9927,Active,0,Florida,Specialist,16/11/2005,27/10/1983,NA,Male,Customer Operations,E8965,31/12/2014,Millennials,31.2
E9898,Active,0,Florida,Specialist,14/02/2007,09/02/1984,NA,Male,Customer Operations,E5663,31/12/2014,Millennials,30.9
E8767,Active,0,Florida,Specialist,03/08/2011,15/02/1984,NA,Female,Customer Operations,E88,31/12/2014,Millennials,30.9
E1918,Active,0,Florida,Specialist,22/03/2006,17/02/1984,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,30.9
E7427,Active,0,Florida,Specialist,18/09/2009,29/12/1983,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,31
E2139,Inactive,1,New York,Specialist,30/12/2011,14/02/1984,20/11/2014,Male,Customer Operations,E7456,31/12/2014,Millennials,30.8
E6883,Active,0,Chicago,Specialist,09/06/2006,01/04/1984,NA,Male,Customer Operations,E80,31/12/2014,Millennials,30.8
E6806,Active,0,Florida,Specialist,20/12/2006,14/02/1984,NA,Female,Customer Operations,E7261,31/12/2014,Millennials,30.9
E6475,Active,0,Chicago,Specialist,02/03/2011,18/03/1984,NA,Male,Customer Operations,E6634,31/12/2014,Millennials,30.8
E2410,Active,0,Florida,Specialist,15/08/2012,19/04/1984,NA,Female,Customer Operations,E12128,31/12/2014,Millennials,30.7
E2516,Active,0,Chicago,Specialist,27/12/2006,13/03/1984,NA,Male,Customer Operations,E7672,31/12/2014,Millennials,30.8
E5453,Active,0,New York,Specialist,07/06/2006,15/04/1984,NA,Male,Customer Operations,E12038,31/12/2014,Millennials,30.7
E2716,Active,0,Florida,Specialist,07/06/2006,01/04/1984,NA,Male,Customer Operations,E12245,31/12/2014,Millennials,30.8
E5160,Active,0,Florida,Specialist,12/05/2012,29/02/1984,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,30.9
E2836,Active,0,Chicago,Specialist,12/10/2011,18/08/1983,NA,Male,Customer Operations,E9991,31/12/2014,Millennials,31.4
E4967,Active,0,New York,Specialist,06/09/2009,12/06/1984,NA,Male,Customer Operations,E73,31/12/2014,Millennials,30.6
E2979,Active,0,Florida,Specialist,07/06/2006,22/10/1983,NA,Male,Customer Operations,E4096,31/12/2014,Millennials,31.2
E4484,Active,0,New York,Specialist,29/08/2009,21/04/1984,NA,Female,Customer Operations,E359,31/12/2014,Millennials,30.7
E4117,Active,0,Florida,Specialist,23/10/2009,27/06/1984,NA,Female,Customer Operations,E13735,31/12/2014,Millennials,30.5
E4115,Active,0,Florida,Specialist,28/09/2005,22/08/1983,NA,Male,Customer Operations,E88,31/12/2014,Millennials,31.4
E3360,Active,0,New York,Specialist,21/02/2007,13/05/1984,NA,Male,Customer Operations,E3549,31/12/2014,Millennials,30.7
E13752,Active,0,Florida,Analyst,22/12/2010,25/03/1984,NA,Male,Customer Operations,E6187,31/12/2014,Millennials,30.8
E13478,Inactive,1,Florida,Analyst,21/12/2011,31/08/1983,31/08/2014,Female,Customer Operations,E1822,31/12/2014,Millennials,31
E226,Active,0,Florida,Analyst,27/01/2010,02/08/1983,NA,Female,Customer Operations,E3312,31/12/2014,Millennials,31.4
E13230,Active,0,Florida,Analyst,14/02/2007,21/12/1983,NA,Male,Customer Operations,E1456,31/12/2014,Millennials,31.1
E13229,Active,0,Florida,Analyst,15/02/2006,19/12/1983,NA,Male,Customer Operations,E2359,31/12/2014,Millennials,31.1
E13215,Active,0,Chicago,Analyst,10/02/2012,05/05/1984,NA,Male,Customer Operations,E5095,31/12/2014,Millennials,30.7
E13179,Active,0,Florida,Analyst,14/10/2009,05/05/1984,NA,Male,Customer Operations,E126,31/12/2014,Millennials,30.7
E13135,Active,0,New York,Analyst,06/09/2009,30/01/1984,NA,Female,Customer Operations,E4955,31/12/2014,Millennials,30.9
E13103,Active,0,Florida,Analyst,14/02/2007,25/07/1983,NA,Male,Customer Operations,E13912,31/12/2014,Millennials,31.5
E12959,Inactive,1,Chicago,Analyst,07/10/2009,23/09/1982,19/02/2014,Male,Customer Operations,E548,31/12/2014,Millennials,31.4
E12740,Active,0,New York,Analyst,15/04/2011,13/03/1984,NA,Female,Customer Operations,E1131,31/12/2014,Millennials,30.8
E443,Active,0,New York,Analyst,04/07/2012,29/12/1983,NA,Male,Customer Operations,E13652,31/12/2014,Millennials,31
E12595,Active,0,New York,Analyst,08/10/2010,06/01/1984,NA,Female,Customer Operations,E4051,31/12/2014,Millennials,31
E12580,Inactive,1,Chicago,Analyst,04/05/2011,06/12/1983,06/11/2014,Male,Customer Operations,E6038,31/12/2014,Millennials,30.9
E12476,Active,0,Florida,Analyst,09/02/2011,28/12/1983,NA,Male,Customer Operations,E5336,31/12/2014,Millennials,31
E12383,Active,0,Florida,Analyst,04/02/2010,16/04/1984,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,30.7
E12382,Active,0,New York,Analyst,23/09/2009,17/02/1984,NA,Female,Customer Operations,E13652,31/12/2014,Millennials,30.9
E12346,Active,0,Chicago,Analyst,21/09/2011,22/08/1983,NA,Male,Customer Operations,E5892,31/12/2014,Millennials,31.4
E12338,Active,0,New York,Analyst,24/05/2006,20/06/1984,NA,Female,Customer Operations,E8015,31/12/2014,Millennials,30.6
E12272,Inactive,1,Chicago,Analyst,21/03/2012,29/08/1983,23/02/2014,Male,Customer Operations,E9762,31/12/2014,Millennials,30.5
E12212,Active,0,Chicago,Analyst,29/09/2011,05/09/1983,NA,Male,Customer Operations,E5892,31/12/2014,Millennials,31.3
E596,Inactive,1,Chicago,Analyst,25/06/2008,11/03/1983,05/02/2014,Male,Customer Operations,E10755,31/12/2014,Millennials,30.9
E611,Active,0,Florida,Analyst,03/03/2010,13/01/1984,NA,Male,Customer Operations,E3312,31/12/2014,Millennials,31
E627,Active,0,Chicago,Analyst,22/06/2011,10/02/1984,NA,Male,Customer Operations,E1614,31/12/2014,Millennials,30.9
E11966,Active,0,Florida,Analyst,29/12/2010,15/06/1984,NA,Male,Customer Operations,E3089,31/12/2014,Millennials,30.6
E11789,Active,0,Florida,Analyst,19/09/2012,11/05/1984,NA,Male,Customer Operations,E3332,31/12/2014,Millennials,30.7
E11783,Active,0,Chicago,Analyst,07/03/2012,22/11/1983,NA,Male,Customer Operations,E3993,31/12/2014,Millennials,31.1
E11595,Active,0,Florida,Analyst,11/02/2010,15/10/1983,NA,Male,Customer Operations,E126,31/12/2014,Millennials,31.2
E11518,Active,0,Florida,Analyst,10/03/2010,26/03/1984,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,30.8
E11405,Active,0,Chicago,Analyst,02/11/2011,26/03/1984,NA,Male,Customer Operations,E10422,31/12/2014,Millennials,30.8
E11363,Active,0,Florida,Analyst,30/05/2012,09/11/1983,NA,Male,Customer Operations,E12245,31/12/2014,Millennials,31.2
E11169,Inactive,1,New York,Analyst,04/03/2011,07/07/1983,16/10/2014,Male,Customer Operations,E6053,31/12/2014,Millennials,31.3
E11007,Active,0,Chicago,Analyst,02/11/2011,04/09/1983,NA,Male,Customer Operations,E10422,31/12/2014,Millennials,31.4
E10871,Active,0,Florida,Analyst,06/07/2012,21/07/1983,NA,Male,Customer Operations,E11912,31/12/2014,Millennials,31.5
E10803,Active,0,New York,Analyst,30/03/2012,17/10/1983,NA,Female,Customer Operations,E1003,31/12/2014,Millennials,31.2
E10563,Active,0,Florida,Analyst,17/02/2010,08/04/1984,NA,Female,Customer Operations,E9550,31/12/2014,Millennials,30.8
E10510,Active,0,Florida,Analyst,06/07/2012,27/02/1984,NA,Male,Customer Operations,E11912,31/12/2014,Millennials,30.9
E1114,Active,0,Florida,Analyst,09/11/2011,13/07/1983,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,31.5
E10268,Inactive,1,Chicago,Analyst,02/11/2011,29/09/1982,19/02/2014,Female,Customer Operations,E9747,31/12/2014,Millennials,31.4
E10197,Active,0,Florida,Analyst,28/06/2006,12/05/1984,NA,Male,Customer Operations,E2359,31/12/2014,Millennials,30.7
E1201,Active,0,Chicago,Analyst,11/01/2012,07/10/1983,NA,Male,Customer Operations,E13428,31/12/2014,Millennials,31.3
E1204,Active,0,Florida,Analyst,06/02/2010,02/05/1984,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,30.7
E10060,Active,0,Florida,Analyst,21/12/2011,17/10/1983,NA,Male,Customer Operations,E5663,31/12/2014,Millennials,31.2
E9505,Active,0,Florida,Analyst,18/01/2012,05/08/1983,NA,Male,Customer Operations,E968,31/12/2014,Millennials,31.4
E9490,Active,0,Florida,Analyst,11/05/2011,18/12/1983,NA,Female,Customer Operations,E6187,31/12/2014,Millennials,31.1
E1430,Active,0,New York,Analyst,25/03/2011,07/07/1984,NA,Female,Customer Operations,E2285,31/12/2014,Millennials,30.5
E9449,Active,0,Florida,Analyst,06/07/2012,07/01/1984,NA,Male,Customer Operations,E1456,31/12/2014,Millennials,31
E9003,Active,0,Florida,Analyst,12/10/2011,06/05/1984,NA,Female,Customer Operations,E13928,31/12/2014,Millennials,30.7
E1567,Active,0,Florida,Analyst,29/06/2011,15/08/1983,NA,Female,Customer Operations,E1524,31/12/2014,Millennials,31.4
E8939,Active,0,Florida,Analyst,30/05/2012,13/03/1984,NA,Male,Customer Operations,E10072,31/12/2014,Millennials,30.8
E8805,Active,0,Chicago,Analyst,06/07/2011,09/08/1983,NA,Male,Customer Operations,E10422,31/12/2014,Millennials,31.4
E8786,Active,0,Florida,Analyst,06/07/2012,17/02/1984,NA,Male,Customer Operations,E11912,31/12/2014,Millennials,30.9
E8772,Active,0,Florida,Analyst,23/11/2011,09/09/1983,NA,Male,Customer Operations,E3332,31/12/2014,Millennials,31.3
E13439,Inactive,1,Chicago,Specialist,07/01/2010,16/05/1984,15/12/2014,Male,Customer Operations,E8659,31/12/2014,Millennials,30.6
E8474,Active,0,Florida,Analyst,18/09/2009,03/05/1984,NA,Female,Customer Operations,E9308,31/12/2014,Millennials,30.7
E8300,Active,0,Chicago,Analyst,26/10/2011,04/03/1984,NA,Male,Customer Operations,E3982,31/12/2014,Millennials,30.9
E8264,Active,0,Chicago,Analyst,11/04/2012,12/05/1984,NA,Male,Customer Operations,E5095,31/12/2014,Millennials,30.7
E1927,Active,0,New York,Analyst,25/03/2011,16/02/1984,NA,Female,Customer Operations,E2285,31/12/2014,Millennials,30.9
E7761,Active,0,New York,Analyst,27/10/2011,07/10/1983,NA,Female,Customer Operations,E1454,31/12/2014,Millennials,31.3
E7686,Active,0,New York,Analyst,14/10/2009,02/04/1984,NA,Female,Customer Operations,E8030,31/12/2014,Millennials,30.8
E7683,Active,0,Florida,Analyst,07/11/2009,19/01/1984,NA,Male,Customer Operations,E9550,31/12/2014,Millennials,31
E7589,Active,0,Florida,Analyst,23/12/2009,20/02/1984,NA,Male,Customer Operations,E11139,31/12/2014,Millennials,30.9
E2024,Active,0,New York,Analyst,05/07/2006,08/12/1983,NA,Male,Customer Operations,E8116,31/12/2014,Millennials,31.1
E7523,Active,0,Florida,Analyst,18/01/2012,18/07/1983,NA,Male,Customer Operations,E968,31/12/2014,Millennials,31.5
E7328,Active,0,Florida,Analyst,03/08/2011,25/05/1984,NA,Male,Customer Operations,E1456,31/12/2014,Millennials,30.6
E2110,Active,0,Florida,Analyst,07/11/2009,29/05/1984,NA,Female,Customer Operations,E9308,31/12/2014,Millennials,30.6
E2158,Inactive,1,Chicago,Analyst,13/05/2009,21/04/1983,25/01/2014,Male,Customer Operations,E13555,31/12/2014,Millennials,30.8
E6993,Inactive,1,New York,Analyst,09/12/2011,12/11/1983,05/06/2014,Male,Customer Operations,E1475,31/12/2014,Millennials,30.6
E6943,Active,0,New York,Analyst,21/02/2007,05/11/1983,NA,Male,Customer Operations,E12078,31/12/2014,Millennials,31.2
E6936,Active,0,Florida,Analyst,07/04/2010,06/07/1984,NA,Male,Customer Operations,E13735,31/12/2014,Millennials,30.5
E6435,Active,0,Florida,Analyst,16/11/2005,09/02/1984,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,30.9
E6434,Active,0,Florida,Analyst,09/02/2011,03/02/1984,NA,Male,Customer Operations,E8847,31/12/2014,Millennials,30.9
E6377,Active,0,Florida,Analyst,31/08/2011,06/02/1984,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,30.9
E2369,Inactive,1,Chicago,Analyst,22/02/2012,28/12/1982,09/03/2014,Female,Customer Operations,E924,31/12/2014,Millennials,31.2
E6245,Active,0,New York,Analyst,30/05/2007,08/04/1984,NA,Male,Customer Operations,E12620,31/12/2014,Millennials,30.8
E2431,Active,0,Florida,Analyst,22/09/2010,01/02/1984,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,30.9
E5963,Inactive,1,Florida,Analyst,02/12/2009,15/04/1983,28/09/2014,Male,Customer Operations,E9309,31/12/2014,Millennials,31.5
E2544,Active,0,Florida,Analyst,17/08/2011,18/04/1984,NA,Male,Customer Operations,E4115,31/12/2014,Millennials,30.7
E5873,Active,0,Florida,Analyst,01/12/2010,14/06/1984,NA,Male,Customer Operations,E13327,31/12/2014,Millennials,30.6
E5846,Active,0,Florida,Analyst,16/11/2005,13/10/1983,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,31.2
E5744,Active,0,New York,Analyst,12/10/2011,15/05/1984,NA,Female,Customer Operations,E5357,31/12/2014,Millennials,30.7
E5735,Active,0,New York,Analyst,30/09/2012,05/01/1984,NA,Male,Customer Operations,E1171,31/12/2014,Millennials,31
E5730,Inactive,1,Florida,Analyst,19/01/2011,18/11/1983,04/11/2014,Male,Customer Operations,E2312,31/12/2014,Millennials,31
E2737,Active,0,Chicago,Analyst,18/01/2012,05/08/1983,NA,Female,Customer Operations,E9543,31/12/2014,Millennials,31.4
E2798,Active,0,Florida,Analyst,27/01/2010,06/09/1983,NA,Male,Customer Operations,E3312,31/12/2014,Millennials,31.3
E2807,Active,0,Florida,Analyst,15/08/2012,23/06/1984,NA,Female,Customer Operations,E8965,31/12/2014,Millennials,30.5
E5083,Active,0,Chicago,Analyst,21/12/2011,19/11/1983,NA,Female,Customer Operations,E3993,31/12/2014,Millennials,31.1
E2890,Inactive,1,New York,Analyst,23/09/2009,11/02/1984,02/10/2014,Male,Customer Operations,E7981,31/12/2014,Millennials,30.7
E4793,Active,0,Florida,Analyst,23/11/2011,11/06/1984,NA,Male,Customer Operations,E11297,31/12/2014,Millennials,30.6
E4685,Inactive,1,New York,Analyst,14/06/2006,12/11/1983,21/08/2014,Male,Customer Operations,E12142,31/12/2014,Millennials,30.8
E4650,Active,0,Florida,Analyst,26/10/2011,25/02/1984,NA,Male,Customer Operations,E7308,31/12/2014,Millennials,30.9
E4593,Active,0,Florida,Analyst,26/04/2006,20/06/1984,NA,Male,Customer Operations,E11139,31/12/2014,Millennials,30.6
E4478,Inactive,1,Florida,Analyst,27/01/2010,07/12/1982,09/03/2014,Female,Customer Operations,E2339,31/12/2014,Millennials,31.3
E4420,Active,0,Florida,Analyst,14/02/2007,20/01/1984,NA,Male,Customer Operations,E7321,31/12/2014,Millennials,31
E4345,Active,0,Chicago,Analyst,07/10/2009,26/01/1984,NA,Female,Customer Operations,E13428,31/12/2014,Millennials,31
E4330,Active,0,Florida,Analyst,11/06/2008,22/06/1984,NA,Female,Customer Operations,E10542,31/12/2014,Millennials,30.6
E4312,Active,0,Florida,Analyst,06/02/2010,07/05/1984,NA,Male,Customer Operations,E3312,31/12/2014,Millennials,30.7
E4169,Active,0,Florida,Analyst,29/06/2011,16/03/1984,NA,Male,Customer Operations,E7321,31/12/2014,Millennials,30.8
E4094,Inactive,1,Chicago,Analyst,07/10/2009,30/06/1983,23/11/2014,Male,Customer Operations,E12655,31/12/2014,Millennials,31.4
E3124,Active,0,Florida,Analyst,30/01/2010,24/10/1983,NA,Male,Customer Operations,E4096,31/12/2014,Millennials,31.2
E3958,Active,0,New York,Analyst,18/05/2012,13/10/1983,NA,Male,Customer Operations,E13652,31/12/2014,Millennials,31.2
E3813,Active,0,New York,Analyst,29/08/2009,27/09/1983,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,31.3
E3804,Active,0,Florida,Analyst,29/12/2010,01/06/1984,NA,Male,Customer Operations,E10234,31/12/2014,Millennials,30.6
E3251,Active,0,New York,Analyst,30/09/2009,04/10/1983,NA,Male,Customer Operations,E2106,31/12/2014,Millennials,31.3
E3593,Active,0,New York,Analyst,10/12/2011,25/01/1984,NA,Male,Customer Operations,E12078,31/12/2014,Millennials,31
